,LST,flaeche,buildup,imprevious,DGM,NDVI
25344,34.40511176000005,121.66420660783096,0.0,30.0,297.82275390625,0.5429067015647888
25351,32.081142995000015,106.98968958705642,1.0,68.0,303.8235168457031,0.5836156606674194
25355,32.01534611000001,117.87632985669192,0.0,29.0,362.6152648925781,0.6432763934135437
25365,34.96823055500002,56.27729384347211,1.0,37.0,376.90325927734375,0.572053849697113
25373,34.555504640000024,126.34096000057455,1.0,32.0,309.2657470703125,0.623262882232666
25378,29.881362290000013,64.68582589501553,1.0,43.0,316.9280090332031,0.6599777340888977
25382,39.29288036000003,376.2045772822159,1.0,100.0,290.05401611328125,0.1575465649366378
25384,36.10044968000001,14.584904237711305,0.0,95.0,290.4122619628906,0.3737858831882477
25385,32.41544433999999,197.3413040780952,1.0,25.0,330.85125732421875,0.5880932211875916
25388,33.69549283000004,123.41353446235988,1.0,52.0,349.5067749023437,0.5703884363174438
25389,34.626903280000015,102.58257410576734,1.0,37.0,327.11651611328125,0.553566575050354
25390,35.62135721000003,6.608391989521319,0.0,57.0,290.4850158691406,0.3349767029285431
25392,31.32443134500001,39.27884819842687,0.0,26.0,347.90777587890625,0.6164575219154358
25394,34.53983871500001,4.792625998405904,0.0,63.0,298.4945068359375,0.5363532304763794
25395,34.209145280000044,121.394637549655,1.0,100.0,325.8402709960937,0.3493260145187378
25397,31.883182670000014,121.01759515642247,1.0,21.0,325.11151123046875,0.6162495613098145
25399,31.75766538000002,67.80423404153505,1.0,37.0,327.4102783203125,0.5174598097801208
25402,32.942199200000005,14.068911345697284,1.0,55.0,375.6495361328125,0.4239146113395691
25405,33.468859115,11.105596697717736,0.0,88.0,293.1777648925781,0.5251138210296631
25406,33.78569058000003,77.55612195287604,1.0,50.0,290.81524658203125,0.5360499024391174
25411,32.51779505000003,121.95825821118036,1.0,55.0,327.7607421875,0.5991154313087463
25423,33.095345485000045,155.83700291017817,0.0,31.0,334.3255310058594,0.4562453329563141
25428,33.250390670000016,26.360307450054968,1.0,46.0,339.4300231933594,0.6060933470726013
25435,34.80445043000004,142.82554396452903,0.0,72.0,340.7267761230469,0.4941918849945068
25438,34.38887616500001,36.23352820518512,0.0,22.0,320.7975158691406,0.5169805288314819
25443,33.59523091000005,213.3251662581612,0.0,19.0,327.9267578125,0.6507818102836609
25444,35.737664835000025,55.14200000092387,1.0,67.0,287.291259765625,0.2689168453216553
25445,33.251245174999994,114.59433446386052,0.0,40.0,331.1322631835937,0.5695233345031738
25446,32.37509271500003,0.1219727248844221,0.0,2.0,297.6252746582031,0.7537246346473694
25449,31.75747549,98.27870580433022,0.0,0.0,367.7850036621094,0.7045521140098572
25453,30.78400440500001,169.22148049244342,0.0,26.0,321.6772766113281,0.6905784010887146
25460,34.71444257,99.11093465492232,1.0,74.0,331.7347717285156,0.4783651232719421
25470,34.82837657000004,80.29800805491202,0.0,24.0,340.3300170898437,0.5809828042984009
25474,32.09709375500003,16.960261697405723,1.0,37.0,295.9640197753906,0.5604716539382935
25477,34.96414792000001,71.53581359600699,1.0,37.0,355.00225830078125,0.5148066878318787
25479,35.149765395000024,85.4516775064512,1.0,83.0,316.83203125,0.5182914733886719
25486,35.091469165000035,95.26687051058477,1.0,26.0,291.1017761230469,0.3936919867992401
25492,35.33082551000002,41.25312325328825,1.0,34.0,329.156005859375,0.572716236114502
25497,35.02462788500003,32.06259410096813,0.0,39.0,358.5565185546875,0.4210915267467499
25498,33.327865790000004,266.7261444653776,0.0,74.0,303.5322570800781,0.5606822967529297
25503,34.698586754999994,58.32526351181472,1.0,65.0,363.30950927734375,0.4736455976963043
25507,32.73284547500003,76.86660995192794,0.0,9.0,326.4355163574219,0.593224823474884
25517,34.962249019999994,101.27224659757576,1.0,27.0,321.93927001953125,0.6150725483894348
25519,38.38928879500001,76.09708655542711,1.0,100.0,289.45001220703125,0.1670940220355987
25523,32.28508485500001,70.66500400099707,0.0,28.0,289.38250732421875,0.6073405146598816
25526,32.13905944500002,35.33250035473621,0.0,10.0,311.7815246582031,0.7004044651985168
25527,32.771583035000006,95.2256173962886,0.0,11.0,326.03302001953125,0.5230554342269897
25528,31.669936200000027,24.60215595002053,0.0,33.0,367.2845153808594,0.3889902234077453
25529,35.882550905,29.682237296630827,1.0,61.0,313.84625244140625,0.4592122435569763
25539,34.01650187500002,60.10479725390827,0.0,33.0,378.8272705078125,0.4952077269554138
25540,33.887186785000004,5.01581404885107,0.0,44.0,330.436279296875,0.5484744310379028
25543,32.41553928500001,6.578874393713749,1.0,51.0,376.4045104980469,0.4663009643554687
25547,32.014206769999994,40.61822500280021,0.0,9.0,314.97528076171875,0.6408897042274475
25548,34.632979760000026,65.29876014585895,1.0,52.0,368.6782836914063,0.5158241391181946
25549,32.08570035499999,106.12967404848024,0.0,48.0,355.6159973144531,0.5682114362716675
25551,33.94681224500005,120.64011910160288,0.0,44.0,346.2987670898437,0.4343552589416504
25553,28.59447776000001,158.84038839136608,0.0,0.0,341.6227722167969,0.7575287222862244
25556,34.00482364000002,23.016107603402386,0.0,70.0,315.072509765625,0.4930433630943298
25557,34.405111760000025,180.11091174103643,0.0,50.0,323.9210205078125,0.4917782247066498
25561,39.11675738500003,12.535139852562883,1.0,100.0,290.2062683105469,0.2886556088924408
25566,34.39580715000004,141.21292690505882,0.0,18.0,325.05450439453125,0.5229247212409973
25570,32.759335130000025,25.35435169677278,1.0,21.0,328.7085266113281,0.6316876411437988
25572,37.79455331500005,93.4007376545287,1.0,88.0,287.3487548828125,0.3271552324295044
25575,33.514717550000015,42.820463062825056,1.0,85.0,316.8920288085937,0.5260435342788696
25577,33.28485570500001,132.36396044959656,0.0,0.0,355.23602294921875,0.460517406463623
25584,31.527993425000037,34.791536200282415,0.0,0.0,352.4735107421875,0.6107242107391357
25591,38.944811990000005,400.0,1.0,100.0,289.895751953125,0.378662496805191
25592,35.502296180000016,31.806461117299392,0.0,21.0,307.07476806640625,0.3943455219268799
25594,35.141410234999995,177.3016670432413,1.0,85.0,290.7382507324219,0.2632119655609131
25596,34.44983085500002,149.69893336208915,0.0,13.0,332.52899169921875,0.5896467566490173
25599,36.23622103000004,223.07229333258687,1.0,90.0,296.5595092773437,0.3843227028846741
25602,30.934397285000045,29.212170002195258,0.0,8.0,311.12652587890625,0.7256478667259216
25605,31.725099245000017,41.4821216027516,0.0,0.0,345.9212646484375,0.721072256565094
25617,35.18698383500004,303.17080559679727,1.0,100.0,340.07427978515625,0.3408594131469726
25621,32.76018963500003,2.4012266991240896,1.0,33.0,330.3475036621094,0.6386439204216003
25623,33.91348655000002,23.315497500357274,0.0,95.0,348.75128173828125,0.1618329584598541
25631,34.60592043500002,17.739410694726075,1.0,36.0,318.8075256347656,0.5439759492874146
25635,28.737180095000024,40.65313490101085,0.0,0.0,339.8860168457031,0.7373291254043579
25657,31.83457083000004,79.68910719810152,0.0,15.0,334.4420166015625,0.6056484580039978
25659,32.49633748000003,130.66025809149423,0.0,27.0,356.6512756347656,0.4201432168483734
25665,31.48726202000001,118.47387049984252,0.0,30.0,356.3652648925781,0.6008301973342896
25667,34.19528331000001,70.89297104159044,1.0,44.0,351.3260192871094,0.5730422735214233
25672,34.380331115000004,57.82239954809791,0.0,61.0,348.9315185546875,0.3805145621299743
25674,34.30522962000003,88.51237674370456,0.0,0.0,332.6230163574219,0.7174878716468811
25680,33.57282389000001,91.4382506376596,1.0,78.0,302.7380065917969,0.5864512324333191
25683,36.319013070000025,229.47629794761997,1.0,65.0,292.0317687988281,0.4845809042453766
25689,36.17925402999999,17.98689366913782,0.0,21.0,363.009765625,0.4542972445487976
25690,34.61921273500003,71.12779615353337,1.0,83.0,319.5835266113281,0.3510338068008423
25691,32.24577762500003,149.00700140012182,1.0,56.0,326.1387634277344,0.5402094721794128
25713,35.169513955000035,90.607560950044,0.0,12.0,321.1442565917969,0.5586143136024475
25715,28.92450658000001,5.787640997743994,0.0,0.0,361.1282653808594,0.7017287611961365
25716,35.66009477000003,13.561896551303184,1.0,72.0,291.77752685546875,0.4648998379707336
25719,33.860792075,53.14292412083749,1.0,62.0,311.3287658691406,0.4837395250797272
25723,33.11537888000001,150.16095899394992,1.0,30.0,362.92425537109375,0.6190234422683716
25726,39.16764790500002,306.51219631746926,1.0,100.0,298.6322631835937,0.153449073433876
25737,32.63695102500004,10.06493229187908,0.0,23.0,309.1312866210937,0.5764538049697876
25742,34.36789332000004,169.94222620084045,1.0,40.0,299.3265075683594,0.4882536232471466
25747,34.709030705,56.16729300922693,0.0,36.0,336.9092712402344,0.6369953155517578
25755,33.82233934999999,56.45580964392262,0.0,22.0,337.9832763671875,0.5807936191558838
25758,34.10005347499999,9.308259902224076,0.0,74.0,290.54425048828125,0.5178355574607849
25759,33.67365548000002,93.862091739834,0.0,33.0,309.822509765625,0.6320891380310059
25762,34.88648291000002,70.74930510675031,1.0,36.0,313.9750061035156,0.4252812564373016
25763,35.54302758500002,176.05126405446964,1.0,84.0,307.13702392578125,0.3345819413661957
25764,32.02189731500001,2.9930168988004087,0.0,38.0,364.6177673339844,0.5461689233779907
25765,33.433824410000014,75.37742404501469,0.0,40.0,354.156005859375,0.5682552456855774
25767,38.23215482000001,138.12199998646977,0.0,100.0,289.19000244140625,0.2324830591678619
25773,33.81512353000001,175.02914641041008,0.0,56.0,326.2977600097656,0.4670085310935974
25779,33.72093809000003,83.10935854647258,1.0,64.0,340.6397705078125,0.5596491694450378
25781,38.48812654,400.0,1.0,100.0,289.135498046875,0.069926805794239
25783,38.17063046000001,335.2476700008576,1.0,100.0,291.15399169921875,0.2080057114362716
25784,32.75392326500001,81.9513296460799,1.0,54.0,354.37628173828125,0.6323767900466919
25788,31.34674342000003,5.351067549804821,1.0,73.0,326.1207580566406,0.5303089022636414
25790,32.502129125,46.30642684828902,0.0,25.0,343.218505859375,0.5862041115760803
25794,33.70261370500002,132.32862580397148,1.0,60.0,368.9517822265625,0.5122042298316956
25814,33.06828615999998,105.18798764285027,0.0,18.0,364.2892456054688,0.4860745072364807
25821,34.388116605000015,137.3095554716399,0.0,14.0,321.1262512207031,0.5817124843597412
25823,32.37936524000003,6.892535757597698,0.0,39.0,345.42626953125,0.5224403142929077
25825,32.66420024000002,113.51502654443676,1.0,54.0,340.3477783203125,0.5487498641014099
25826,32.682144845000025,33.327155037089426,0.0,35.0,350.8367614746094,0.6315540671348572
25828,31.883847285000005,175.76198624460932,0.0,43.0,350.26129150390625,0.6051648855209351
25835,33.43866660500002,85.54588860911093,0.0,62.0,293.5060119628906,0.5738488435745239
25844,37.13402095000003,220.75914286796964,1.0,82.0,291.6537475585937,0.3714418709278106
25852,33.25209968000001,153.95579089060686,1.0,60.0,309.37652587890625,0.6161473393440247
25857,33.03733409000002,119.6769143885514,1.0,74.0,295.05877685546875,0.5296193957328796
25858,34.851827985,77.63965905535322,0.0,0.0,315.1835021972656,0.6607614755630493
25859,34.64095514000002,59.08141800096056,1.0,68.0,289.8107604980469,0.5121790170669556
25861,35.06488456500004,312.007930351048,1.0,52.0,341.5475158691406,0.5406239032745361
25863,35.296645309999995,20.740758795214678,1.0,47.0,294.9485168457031,0.4289627373218536
25864,32.26077893500004,39.85417119287572,0.0,27.0,341.6097717285156,0.5582450032234192
25865,33.09477581500001,241.961628616165,1.0,69.0,290.87750244140625,0.4479657113552093
25867,38.133032240000034,255.51862100047515,1.0,100.0,290.1610107421875,0.1975877583026886
25869,31.43741589500001,68.18715425070891,1.0,51.0,351.0800170898437,0.6215672492980957
25875,34.70475818,61.45886500241109,0.0,47.0,298.0292663574219,0.6105355620384216
25878,33.21630541500002,130.4360797023496,1.0,62.0,346.0397644042969,0.4213596880435943
25882,34.40568143000003,42.40994774810468,0.0,80.0,316.5007629394531,0.5016593933105469
25883,34.475466005000015,6.925469103205914,1.0,28.0,319.6500244140625,0.5698650479316711
25884,36.85497759500004,182.92542929493405,1.0,100.0,290.0162658691406,0.4310543537139892
25888,38.05147448500002,50.06548698970956,1.0,95.0,289.1155090332031,0.3028084635734558
25889,33.60320629000004,59.809340638822135,0.0,31.0,369.0397644042969,0.5457651019096375
25892,34.77387814000005,126.46723489546542,1.0,69.0,322.3597717285156,0.5913920402526855
25896,32.988627304999994,223.9105687308177,0.0,27.0,350.23175048828125,0.5158453583717346
25899,34.50679785500002,201.3881747004055,1.0,63.0,290.2659912109375,0.4404524862766266
25902,33.922886105,0.0483190497382104,0.0,39.0,319.9320068359375,0.1003179997205734
25905,30.611014615000013,7.424326246408206,0.0,0.0,404.5730285644531,0.7589739561080933
25906,33.501994919999994,209.90920544091875,1.0,66.0,315.8804931640625,0.4812898635864258
25909,33.45006000500005,47.16326120017028,1.0,48.0,323.5570068359375,0.5301656723022461
25912,33.191904550000025,143.20047244771467,0.0,21.0,341.8720092773437,0.5671727657318115
25913,33.20719069500001,5.119683002229975,0.0,16.0,325.4152526855469,0.7375249266624451
25914,37.583015855,171.87074941492602,0.0,33.0,292.9447631835937,0.4630584716796875
25920,34.497398300000015,245.0415506927124,1.0,79.0,325.15673828125,0.6332314610481262
25923,33.64574165000003,114.19438215513216,1.0,27.0,331.6287536621094,0.5107569694519043
25924,34.58816572,101.35083585114388,1.0,72.0,343.14453125,0.538402795791626
25925,36.47928023000003,93.83880825440993,0.0,21.0,287.9125366210937,0.5500595569610596
25929,27.60410646500002,1.0180631496441683,0.0,0.0,415.8705139160156,0.8365264534950256
25933,34.54382640500001,79.33830060146252,0.0,68.0,321.99200439453125,0.4379864931106567
25940,33.57111488000001,26.1916640038354,0.0,9.0,285.8935241699219,0.7145023941993713
25941,33.27175329500001,22.28131250258349,0.0,21.0,344.58526611328125,0.5901649594306946
25945,31.094664444999985,39.52104380508383,0.0,23.0,329.134033203125,0.7159604430198669
25946,31.820234135000007,107.37694575693332,1.0,39.0,354.9460144042969,0.6162795424461365
25949,33.29226141500001,10.920425148486745,0.0,43.0,339.0215148925781,0.5631885528564453
25956,35.944834825000015,223.34286500818803,0.0,97.0,286.7675170898437,0.3275367617607116
25958,33.139589855000004,115.0227011087324,0.0,27.0,362.9932556152344,0.5955368280410767
25959,34.081634145,3.471451300983251,0.0,77.0,366.1790161132813,0.4941457509994507
25960,35.03060942000002,111.4874091050394,0.0,13.0,346.80126953125,0.5799347162246704
25962,37.75705004000001,194.9333167810642,1.0,100.0,289.9842529296875,0.135744035243988
25980,35.08074038000002,76.42182850769191,1.0,93.0,332.6232604980469,0.441621333360672
25986,38.05384811000002,10.97097499888912,1.0,53.0,286.1985168457031,0.3600189685821533
25993,35.23398161000004,117.70381909373944,1.0,60.0,323.9092712402344,0.5064608454704285
25999,32.507825825000026,150.86843479534494,1.0,59.0,348.6094970703125,0.6848706603050232
26000,33.01938948500003,39.10011090129522,0.0,0.0,328.364013671875,0.7269850373268127
26001,34.41166296500001,111.24187060032396,0.0,21.0,296.7510070800781,0.5914571285247803
26004,32.47108211,40.7107822382423,1.0,46.0,354.54278564453125,0.6358785629272461
26007,37.31982831500001,0.7090382012677595,0.0,100.0,288.60028076171875,0.3985422551631927
26009,32.23011170000004,66.5150636995703,0.0,0.0,298.6722717285156,0.7141658067703247
26012,34.56404969000003,69.91783385182131,0.0,55.0,327.342529296875,0.541950523853302
26015,32.111905175000004,64.63079215760372,0.0,18.0,327.1757507324219,0.6159951090812683
26016,31.412635250000008,92.2317935880854,0.0,55.0,326.56201171875,0.5265371799468994
26019,33.51927491,206.43764269512752,0.0,16.0,321.12701416015625,0.6218222975730896
26021,34.78944912000002,66.45901549742784,0.0,68.0,338.6917724609375,0.4477884173393249
26024,33.53209248500002,112.09833656645812,1.0,60.0,336.91375732421875,0.4913658797740936
26027,42.35941397,231.13420879988712,1.0,100.0,304.2017517089844,0.1261707842350006
26030,31.29955575500002,23.08770700440782,0.0,2.0,297.7659912109375,0.7645634412765503
26036,34.106035009999985,115.50992160541946,1.0,71.0,313.99127197265625,0.4958696961402893
26038,32.09139705500003,5.51144565126047,0.0,12.0,322.40875244140625,0.5933218002319336
26040,34.01887550000002,210.18818140908888,1.0,40.0,313.64776611328125,0.5115076303482056
26041,31.246291610000004,61.02395699877444,1.0,97.0,340.88427734375,0.3359899818897247
26043,42.92756485000001,14.891184000045046,1.0,100.0,289.1572570800781,0.2093437165021896
26047,34.484865560000024,84.03187850399206,1.0,56.0,336.2502746582031,0.4425098598003387
26050,34.782518135000025,21.655769046798817,0.0,14.0,357.63800048828125,0.6500569581985474
26052,35.526222320000024,161.32163408890935,1.0,100.0,294.55224609375,0.2851499021053314
26054,40.127446910000025,400.0,1.0,100.0,288.26324462890625,0.0907150655984878
26060,37.934882025000014,400.0,1.0,100.0,289.6182556152344,0.0691201463341713
26064,34.42561988,118.71134965031578,0.0,15.0,322.5010070800781,0.5561856031417847
