,flaeche,buildup,imprevious,DGM,NDVI
1637,38.56522034552682,0.0,20.0,298.35577392578125,0.6424685716629028
1639,103.32808509528854,0.0,85.0,287.8185119628906,0.4072853326797485
1655,63.496908147438745,1.0,65.0,326.83575439453125,0.455127865076065
1661,22.34438600108506,1.0,30.0,321.7712707519531,0.6908934712409973
1664,1.6992327993587804,0.0,0.0,345.1565246582031,0.746580183506012
1671,242.4072798963564,0.0,0.0,381.0425109863281,0.6112184524536133
1679,14.981730001576691,0.0,4.0,366.1180114746094,0.6792698502540588
1681,13.884982998044796,0.0,0.0,367.7107543945313,0.6172364950180054
1690,8.059579099094563,0.0,44.0,287.25701904296875,0.4882481694221496
1691,38.10233349941363,0.0,0.0,285.3655090332031,0.6314252614974976
1697,104.07484638094635,0.0,55.0,350.3025207519531,0.5292543172836304
1698,190.9182930454281,1.0,46.0,337.6285095214844,0.5751878023147583
1700,39.27688605133402,1.0,57.0,293.61376953125,0.4562582373619079
1706,243.86170244823472,1.0,78.0,287.5005187988281,0.4454876184463501
1708,139.9306820596909,0.0,18.0,355.11102294921875,0.5879303812980652
1720,86.21645130524202,1.0,65.0,307.1817626953125,0.6221437454223633
1723,26.99968764858169,1.0,42.0,342.6202697753906,0.6044129133224487
1727,382.5817600030864,1.0,100.0,325.6025085449219,0.126637190580368
1728,261.6462291306466,1.0,51.0,319.94403076171875,0.6048314571380615
1729,25.377021297431224,1.0,42.0,326.7352600097656,0.6112229824066162
1730,25.80005890547863,0.0,17.0,312.54327392578125,0.6984502077102661
1732,78.6797012460421,1.0,97.0,295.57275390625,0.2427138537168502
1734,71.91645661053107,0.0,35.0,372.7227783203125,0.3995416462421417
1737,175.19717000055044,1.0,73.0,290.4460144042969,0.3175925314426422
1740,47.21285569945417,1.0,100.0,290.8960266113281,0.3046662807464599
1742,139.64728225847844,0.0,0.0,325.9425048828125,0.7164937257766724
1749,89.02289823075219,0.0,18.0,378.0540161132813,0.6316591501235962
1750,89.18561459989856,1.0,30.0,332.5500183105469,0.5690904855728149
1751,63.11218795353023,0.0,24.0,345.1497802734375,0.5058685541152954
1766,46.47796240392419,0.0,8.0,309.7239990234375,0.6570916771888733
1769,208.54396632200744,1.0,83.0,309.0975341796875,0.5504436492919922
1770,64.76060860573655,1.0,66.0,367.0275268554688,0.4818738102912903
1773,52.93622930130428,0.0,50.0,287.8934936523437,0.280311107635498
1779,0.3979715994475424,1.0,59.0,297.74676513671875,0.521838903427124
1780,69.0411709625468,0.0,26.0,340.6567687988281,0.5584021210670471
1781,29.00767889749146,0.0,28.0,289.65350341796875,0.499915599822998
1788,79.85907616497519,1.0,100.0,284.8167724609375,0.3508582413196563
1789,32.033400003589136,0.0,9.0,297.114013671875,0.7092387676239014
1795,152.78766015507006,1.0,43.0,308.1420288085937,0.6336318254470825
1808,26.935660181336317,1.0,53.0,309.8125305175781,0.6104534268379211
1815,0.209218619846168,0.0,3.0,285.20953369140625,0.7330367565155029
1817,161.3656661059798,1.0,67.0,320.72027587890625,0.545508861541748
1820,58.77874819817979,1.0,96.0,293.45025634765625,0.4149913489818573
1821,4.081730300564908,0.0,67.0,286.01251220703125,0.4254158437252044
1832,45.00274635153181,0.0,45.0,305.3705139160156,0.6404858231544495
1837,101.57034139842592,0.0,25.0,295.3099975585937,0.5620715022087097
1840,142.11935240538884,0.0,42.0,298.7587890625,0.6178077459335327
1841,25.525347098539854,0.0,26.0,334.9937744140625,0.578586220741272
1844,0.9163609806173224,0.0,0.0,355.2450256347656,0.6627334356307983
1845,41.12108300324419,1.0,72.0,362.76275634765625,0.5104270577430725
1848,159.20297449749626,0.0,34.0,337.95526123046875,0.5617979168891907
1853,30.12882995539337,0.0,59.0,321.6947631835937,0.5360700488090515
1857,157.9096592414452,0.0,30.0,340.9980163574219,0.5772714614868164
1871,82.2529648983339,0.0,25.0,294.8625183105469,0.712275505065918
1872,302.5652676223309,1.0,100.0,322.968994140625,0.3187094330787658
1873,254.30698018606617,1.0,94.0,286.2070007324219,0.2592059373855591
1876,71.01352850412579,0.0,76.0,340.41278076171875,0.4223297834396362
1877,23.18124575635568,0.0,62.0,350.1490173339844,0.4819092452526092
1880,96.81970750323984,0.0,21.0,342.1017761230469,0.4262677431106567
1884,4.240457951745949,1.0,85.0,306.10076904296875,0.4062127768993377
1891,44.85355259057968,1.0,46.0,324.3115234375,0.538307785987854
1892,2.4194430012300776,0.0,5.0,342.2235107421875,0.6750164031982422
1894,123.06438179004137,1.0,41.0,355.97149658203125,0.6207008957862854
1895,23.419873502214983,0.0,18.0,339.7010192871094,0.5573990345001221
1896,26.67450325245529,0.0,22.0,302.1987609863281,0.5714340209960938
1901,131.2722079861669,1.0,46.0,342.791015625,0.5952698588371277
1911,147.5563980981211,0.0,48.0,329.718505859375,0.5032145977020264
1915,1.0233192543017016,1.0,100.0,295.2799987792969,0.3565973341464996
1916,65.34593779607671,0.0,30.0,327.385498046875,0.5810835361480713
1917,41.42460010170351,1.0,57.0,316.1510009765625,0.5978579521179199
1921,246.11784227081503,1.0,67.0,334.85601806640625,0.5678588151931763
1926,35.24855385587796,0.0,81.0,289.97076416015625,0.2829648554325104
1932,82.88108360163227,0.0,32.0,337.0205078125,0.4625269174575805
1934,88.48203200404917,0.0,0.0,326.27325439453125,0.50303715467453
1939,5.970565293624059,1.0,55.0,373.8232727050781,0.5392090082168579
1941,119.48678164594132,1.0,35.0,348.8642578125,0.4078676402568817
1943,48.767529495398136,0.0,39.0,303.29327392578125,0.6437418460845947
1949,39.53104475227266,0.0,0.0,336.23150634765625,0.6535191535949707
1953,124.26632270071056,0.0,38.0,341.103271484375,0.5583664774894714
1956,69.35694890306998,0.0,100.0,285.7687683105469,0.4173246622085571
1958,220.07446179051345,1.0,60.0,293.80926513671875,0.5532456636428833
1960,50.32807537992458,1.0,100.0,287.75701904296875,0.3351337909698486
1962,50.31438568836427,0.0,9.0,310.3467712402344,0.7018924355506897
1974,11.86473570122801,1.0,34.0,299.67950439453125,0.6958069205284119
1977,117.04311349560903,1.0,91.0,284.7717590332031,0.3523284792900085
1981,14.674409099324048,0.0,81.0,367.3590087890625,0.4282480478286743
1983,190.5546978917108,0.0,17.0,345.1400146484375,0.6160752177238464
1986,136.51339321010622,0.0,62.0,295.3365173339844,0.4869234263896942
1987,0.0042568499829206,1.0,43.0,313.55377197265625,0.4472683668136596
1993,47.20418199275213,1.0,53.0,354.7447814941406,0.5225043892860413
1996,114.5322849512871,1.0,84.0,288.5390014648437,0.4764019846916199
2001,264.7180702931598,1.0,95.0,292.9925231933594,0.4227173030376434
2007,185.73251799956856,1.0,93.0,288.9425048828125,0.3560615181922912
2010,129.1968954597843,1.0,97.0,291.9002685546875,0.4116365611553192
2012,65.50402649907178,1.0,91.0,324.08477783203125,0.5544130206108093
2013,102.53824650759746,0.0,100.0,286.9637451171875,0.2996369004249573
2014,102.9473393529509,1.0,51.0,293.8705139160156,0.447770744562149
2017,130.52485408964705,1.0,100.0,342.5772705078125,0.365827739238739
2023,129.00514684877268,1.0,57.0,371.2420043945313,0.4210134446620941
2025,288.6873690962884,1.0,100.0,290.06024169921875,0.056343887001276
2039,159.03325245280905,1.0,98.0,288.6987609863281,0.3663976788520813
2042,234.55980337631223,1.0,59.0,288.5457763671875,0.427836924791336
2046,126.743308551328,1.0,41.0,287.4587707519531,0.4372420012950897
2049,150.07050482793358,1.0,66.0,373.2377624511719,0.5442925095558167
2058,67.67992869501417,1.0,73.0,343.8792724609375,0.4887766242027282
2063,120.33533660032464,1.0,70.0,289.8070068359375,0.6340019106864929
2065,90.0491065031908,0.0,3.0,315.0575256347656,0.6679341793060303
2072,195.35619558963344,1.0,79.0,373.13226318359375,0.4072921276092529
2073,44.35658250381641,0.0,0.0,295.20477294921875,0.6027933955192566
2077,21.319400004422665,0.0,18.0,355.4670104980469,0.6261091232299805
2079,48.08762385103842,0.0,37.0,344.3175048828125,0.6388776898384094
2082,83.41608936404312,0.0,65.0,416.999755859375,0.5135869383811951
2091,137.8273392388237,1.0,33.0,340.69500732421875,0.4702331125736236
2094,57.16704904631524,0.0,50.0,336.85601806640625,0.6235450506210327
2099,48.82999999448657,1.0,100.0,335.1742553710937,0.1707685440778732
2105,73.07063910179802,0.0,21.0,368.4825134277344,0.5211036205291748
2109,200.8336944032997,1.0,55.0,305.8910217285156,0.589412271976471
2110,32.59701500047263,0.0,13.0,344.0625,0.6508954167366028
2116,0.1575971094348201,0.0,3.0,321.9525146484375,0.7358031272888184
2117,18.238275899188928,1.0,53.0,302.9725036621094,0.3678888976573944
2120,23.90896679400341,1.0,25.0,320.0057678222656,0.598442792892456
2121,16.837823996127604,1.0,41.0,294.30126953125,0.5170316100120544
2132,12.447670398961652,0.0,0.0,305.0835266113281,0.7660097479820251
2142,109.093770541638,0.0,1.0,332.8587646484375,0.6772897243499756
2149,153.50002474770434,0.0,25.0,323.3932800292969,0.5450200438499451
2150,287.5383930392413,1.0,100.0,286.4422607421875,0.2738615572452545
2156,19.00202069475892,1.0,82.0,290.40252685546875,0.3929304480552673
2159,7.998996447880357,1.0,28.0,339.2135314941406,0.5754885673522949
2163,0.352098250317892,0.0,29.0,316.44549560546875,0.5659574866294861
2167,23.891580499594163,0.0,2.0,328.8257751464844,0.7007019519805908
2169,37.27725064381251,1.0,100.0,302.4525146484375,0.1390142738819122
2171,145.63190046133445,1.0,86.0,340.82501220703125,0.421053022146225
2172,17.488051680372223,0.0,38.0,376.79150390625,0.6209345459938049
2175,38.46193230571377,0.0,25.0,357.1800231933594,0.6929136514663696
2186,24.19969699853968,0.0,0.0,372.9845275878906,0.7289525866508484
2196,154.37390224721636,1.0,61.0,295.06451416015625,0.5008550882339478
2201,44.644285498465,0.0,47.0,327.1050109863281,0.6434211134910583
2203,6.070400601723144,0.0,47.0,303.051025390625,0.5011438727378845
2205,277.4837627785677,1.0,29.0,344.2025146484375,0.4674431085586548
2206,58.94592779439277,0.0,30.0,283.6417541503906,0.5851456522941589
2207,141.85803799511504,0.0,13.0,314.71099853515625,0.6967683434486389
2208,126.77010634150852,1.0,56.0,299.3997497558594,0.4600893855094909
2210,166.17618039527974,1.0,36.0,337.3757629394531,0.638513445854187
2211,395.7710419467841,1.0,100.0,291.23101806640625,0.1742448359727859
2222,142.36999209575058,1.0,64.0,335.16552734375,0.5425224900245667
2226,272.54310944451623,1.0,100.0,289.32977294921875,0.0284647531807422
2228,100.13015656471616,0.0,73.0,288.155517578125,0.4894397556781769
2246,28.651923616121596,1.0,100.0,341.41827392578125,0.2970148622989654
2247,20.951620671598143,0.0,0.0,334.885009765625,0.6223822236061096
2249,64.42250299261615,1.0,42.0,325.6809997558594,0.5590552091598511
2250,44.86024830204314,1.0,72.0,284.8440246582031,0.5115695595741272
2252,122.38299999386072,1.0,100.0,340.5315246582031,0.1497066766023636
2255,22.936432505773308,0.0,0.0,339.22802734375,0.6794705390930176
2258,66.04442885210173,0.0,50.0,317.4487609863281,0.5135482549667358
2263,20.51472620399167,0.0,21.0,325.5057678222656,0.5946034789085388
2264,151.70771975669282,0.0,75.0,301.22100830078125,0.5697070360183716
2271,29.973604747070127,0.0,0.0,317.5555114746094,0.7087603807449341
2275,4.33118344955201,0.0,9.0,289.7060241699219,0.5424888730049133
2281,28.96913539237625,1.0,43.0,338.0115051269531,0.5104222297668457
2284,6.0076141509883945,0.0,22.0,320.75128173828125,0.6050427556037903
2285,161.9357877490288,1.0,100.0,358.8475341796875,0.5174642205238342
2287,92.53482990318966,0.0,49.0,313.0570068359375,0.6080378890037537
2288,116.95639425767594,1.0,33.0,297.770263671875,0.6189035177230835
2298,83.60909649533656,0.0,42.0,304.8470153808594,0.363953173160553
2312,5.142124549304061,0.0,0.0,405.2105102539063,0.7783329486846924
2315,9.030615102689952,0.0,17.0,313.7870178222656,0.6747415065765381
2324,110.69645144864066,0.0,49.0,288.0707702636719,0.5481361150741577
2333,196.36470398353688,1.0,100.0,291.9960327148437,0.2044638991355896
2340,146.30626044764207,1.0,76.0,351.4315185546875,0.4127158522605896
2351,89.53203844948445,0.0,39.0,340.748779296875,0.5116193294525146
2352,56.66887019886221,0.0,37.0,324.8605041503906,0.610442578792572
2354,187.1550016145027,0.0,24.0,327.1932678222656,0.6381900906562805
2358,38.75866809955844,0.0,10.0,309.46551513671875,0.7118719220161438
2360,120.74570795016196,1.0,97.0,296.2297668457031,0.4193859398365021
2362,25.8955934511621,0.0,58.0,315.2997741699219,0.4977379441261291
2363,31.657409297819285,1.0,95.0,339.59600830078125,0.501907229423523
2364,178.7860797105649,1.0,40.0,295.48101806640625,0.3772017359733581
2365,23.065729500625743,0.0,34.0,298.9735107421875,0.6785822510719299
2367,8.005710300236952,1.0,100.0,288.50177001953125,0.3354434669017792
2368,16.91478955087402,0.0,59.0,297.947021484375,0.47512948513031
2370,160.65077980838328,0.0,0.0,364.8967590332031,0.6356112957000732
2375,237.95039699378813,0.0,34.0,332.1524963378906,0.5884068608283997
2377,42.8396753465878,1.0,65.0,322.915771484375,0.5585882663726807
2380,80.78878622569587,0.0,0.0,350.3577575683594,0.7025977373123169
2383,297.94918760062905,1.0,95.0,294.47802734375,0.4292334914207458
2390,209.7980161982556,1.0,99.0,364.4847717285156,0.3554885387420654
2392,41.67008549788347,0.0,33.0,291.1000061035156,0.450358510017395
2393,157.88443495020508,1.0,47.0,328.25152587890625,0.5490307211875916
2396,73.66784530154538,0.0,31.0,347.1775207519531,0.6215968132019043
2402,22.363211292892032,1.0,59.0,358.5667724609375,0.5140973925590515
2407,21.675439953830868,0.0,51.0,374.3800048828125,0.5122125148773193
2408,17.072079502321774,0.0,0.0,328.62353515625,0.5706923007965088
2410,93.92992279458326,0.0,27.0,328.8362731933594,0.5551807284355164
2417,160.48735946210135,0.0,32.0,323.48126220703125,0.6819911599159241
2419,26.25427580488747,0.0,30.0,304.4092712402344,0.5136796832084656
2424,183.5951558054143,1.0,100.0,285.0777587890625,0.4361903071403503
2429,148.06136625212045,0.0,45.0,373.2267456054688,0.5360828638076782
2432,99.21876120545625,0.0,6.0,330.3312683105469,0.5569154620170593
2433,79.83410026406416,1.0,44.0,315.1905212402344,0.7306784391403198
2436,344.98000000603497,1.0,100.0,289.5132751464844,0.1145496815443039
2439,6.236467501820885,0.0,0.0,398.7212524414063,0.5792744755744934
2443,83.82090400438459,0.0,0.0,355.9640197753906,0.403033435344696
2446,1.0780344979103391,0.0,30.0,329.54376220703125,0.7494875192642212
2459,117.05263996232893,1.0,69.0,302.4844970703125,0.4708884358406067
2473,64.46246400600398,0.0,2.0,299.3170166015625,0.6936013102531433
2474,116.89237839514612,0.0,20.0,331.56951904296875,0.606334388256073
2486,53.087918103048096,0.0,40.0,299.9612731933594,0.559296727180481
2496,4.428480199590991,0.0,11.0,302.9327697753906,0.5689828991889954
2499,18.80040300245725,0.0,0.0,337.1195068359375,0.669972836971283
2510,42.88139700839619,0.0,0.0,336.07177734375,0.4483874142169952
2518,0.0821973002294775,0.0,100.0,289.6492614746094,0.3587440252304077
2525,128.29412420197283,1.0,100.0,286.5972595214844,0.1098653823137283
2531,4.726649297909184,0.0,23.0,318.3885192871094,0.7031687498092651
2532,26.80342629760432,1.0,97.0,289.2817687988281,0.314420074224472
2535,301.2893048434995,1.0,92.0,289.4177551269531,0.1293187886476516
2537,290.5520000029356,1.0,36.0,356.1822814941406,0.6164585947990417
2540,180.8711715959544,0.0,25.0,377.0227661132813,0.5157434940338135
2543,12.506523352090884,0.0,52.0,330.5162658691406,0.5192666053771973
2544,212.31500219316865,1.0,63.0,293.26727294921875,0.4421550631523132
2547,89.87665775793006,0.0,20.0,296.91650390625,0.5268310308456421
2552,76.40155105323487,0.0,11.0,324.8650207519531,0.7295865416526794
2555,101.2460030452297,0.0,36.0,338.75177001953125,0.5311034321784973
2558,131.8104469438312,0.0,31.0,344.75250244140625,0.6106767654418945
2560,138.8170316573089,0.0,43.0,294.3272705078125,0.555311918258667
2562,25.309994398566538,1.0,79.0,346.134765625,0.5264726877212524
2563,0.1852982996763203,0.0,7.0,332.8730163574219,0.699691116809845
2574,96.82948279879086,0.0,48.0,346.1930236816406,0.492683470249176
2576,113.76714699650218,1.0,68.0,299.656494140625,0.4497382938861847
2578,69.89569149126056,0.0,21.0,337.2232666015625,0.6620864272117615
2584,0.6699891996865154,0.0,11.0,318.8997497558594,0.6907665729522705
2590,65.05944455172862,0.0,32.0,293.0702514648437,0.5314944386482239
2591,71.60033388992304,0.0,78.0,357.21002197265625,0.4461507499217987
2593,141.87035139839912,1.0,88.0,287.874267578125,0.4294039905071258
2595,235.36817919010755,1.0,49.0,291.9315185546875,0.4907756149768829
2603,124.67739530249943,0.0,20.0,323.80352783203125,0.6648758053779602
2607,156.8178848549952,1.0,31.0,371.7267456054688,0.4595061540603637
2608,24.729026540491333,0.0,54.0,298.3582763671875,0.5053361058235168
2613,231.71661045411585,1.0,96.0,290.4122619628906,0.5033130049705505
2615,206.1122312482584,1.0,81.0,295.5780029296875,0.2207071781158447
2620,32.036616904396496,0.0,26.0,339.4407653808594,0.6046107411384583
2623,27.13911644439706,0.0,22.0,287.9857788085937,0.4977616667747497
2640,6.1983730032721045,1.0,62.0,291.1310119628906,0.418083131313324
2643,210.9167580981052,1.0,100.0,302.0595092773437,0.185006707906723
2644,114.7180310156826,0.0,37.0,341.71002197265625,0.4698162674903869
2650,18.62974874906715,1.0,33.0,305.854248046875,0.6592125296592712
2652,4.64530079714669,0.0,34.0,332.04852294921875,0.5903629064559937
2654,134.505859996389,0.0,87.0,290.10076904296875,0.2934185564517975
2664,105.22477930435134,0.0,11.0,326.7217712402344,0.640320897102356
2665,2.1062058964785546,0.0,57.0,343.03076171875,0.4999997913837433
2667,94.31451136485764,0.0,5.0,305.5767822265625,0.6101610064506531
2669,88.31799834580264,1.0,63.0,342.3270263671875,0.3755938708782196
2672,20.833536193811867,0.0,24.0,312.6705322265625,0.5360753536224365
2673,10.564088652355878,1.0,35.0,294.38726806640625,0.5160898566246033
2680,25.183056004544586,0.0,6.0,358.38201904296875,0.6898034811019897
2682,142.8876040538343,1.0,34.0,328.22052001953125,0.6261499524116516
2688,76.83735669763817,0.0,54.0,324.4020080566406,0.5544405579566956
2689,71.1250256960911,0.0,18.0,320.28875732421875,0.5774258375167847
2692,11.707445999534515,0.0,0.0,348.8955078125,0.4248576164245605
